File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid,Fundamental Frequency,Spectral Energy,Spectral Density,Spectral Flatness,Spectral Slope,Harmonic Ratio
all_sounds\ko-KR_안녕_ko-KR_JinV3Voice.wav,1,0.0032076160898321,0.20977783,0.0562252964426877,0.05663582,0.2264452669622716,206.45573437611375,49739.258,0.23015794,0.0009723452,-9.82154214072816e-05,4458.442246366961
all_sounds\en-AU_Hello_en-AU_JackExpressive.wav,1,0.0302780454809015,0.9389343,0.1071732954545454,0.17400588,0.2966933081934581,120.27284243772448,654860.25,0.9941107,0.08043293,-0.0004126352433585877,1377.1696880104896
all_another_words_sounds\ja-JP_天気がいいですね_ja-JP_EmiVoice.wav,0,0.0511553824641434,0.8391113,0.2126142072519978,0.22617555,0.6310823017701258,256.73443490775657,3018977.5,0.93742216,0.22965185,-0.0002955121356215949,2386.1292237218136
all_another_words_sounds\es-US_El partido fue increíble._es-US_SofiaVoice.wav,0,0.0209825507687681,0.7096863,0.0832264710210431,0.14485355,0.869675889618197,187.0509924098071,1533117.5,0.56586295,0.17351478,-0.0002252799620875414,2257.340724447893
all_sounds\pt-BR_Oi_pt-BR_IsabelaVoice.wav,1,0.0258412895715824,0.805542,0.0313340807174887,0.16075227,0.1757216360506695,198.20201857526575,708109.25,0.42594975,0.4290223,-0.00018554075675127028,1395.731402770455
all_sounds\en-AU_Good evening_en-AU_HeidiExpressive.wav,1,0.0345817951306904,0.9347534,0.0865796232876712,0.18596181,0.3629696266362877,206.98732865640193,992671.75,0.8950742,0.08710979,-0.0003010825885161422,1825.8988836858161
all_sounds\en-GB_Good evening_en-GB_JamesV3Voice.wav,1,0.0023595364310524,0.3317871,0.1116363636363636,0.04857506,0.2957239492735181,119.30504470064831,79739.47,0.18320552,0.0483936,-7.832288063715832e-05,10357.466008677819
all_sounds\fr-FR_Salut_fr-FR_ReneeV3Voice.wav,1,0.0072001331551447,0.40182495,0.3434627170582227,0.0848536,0.301194865622102,208.21368049737615,216544.67,0.22507973,0.02413516,-5.9524141558840585e-05,13836.74707728638
all_another_words_sounds\en-US_I'm working from home._en-US_MichaelExpressive.wav,0,0.0165767578851609,0.5492554,0.0870907738095238,0.12875076,0.552524128682769,138.33637153309112,684420.56,0.59087616,0.010337877,-0.0002649594392242933,1933.9567586603737
all_another_words_sounds\en-AU_It's a scorcher outside._en-AU_JackExpressive.wav,0,0.0326180164630596,0.9218445,0.376171875,0.18060459,0.7157415050595615,120.36370591302246,1667467.0,1.1708851,0.08850108,-0.00030469876969481125,2439.7776926939987
all_another_words_sounds\fr-FR_Le film était incroyable._fr-FR_NicolasV3Voice.wav,0,0.0078647913818979,0.5579529,0.1570086338242763,0.08868366,0.568464703673701,124.21029996858087,475726.25,0.34528047,0.014820707,-0.0001341662892388258,5698.698464202488
all_another_words_sounds\en-US_I’m going for a run._en-US_MichaelVoice.wav,0,0.010612693266104,0.6491089,0.076331169784722,0.103017926,0.4933987666068102,121.31108174199461,555036.44,0.4614652,0.2301239,-0.0002059788719918127,1755.7507836335888
all_sounds\de-DE_Guten Nacht_de-DE_BirgitV2Voice.wav,1,0.0083201482186722,0.5498352,0.1882794891059354,0.09121484,0.3040982163948618,221.5887934231601,340200.25,0.27802348,0.08949896,-0.00011297223194904935,9336.715157697345
all_another_words_sounds\en-AU_I'll see you at the barbie._en-AU_JackExpressive.wav,0,0.0449470162391662,0.9267273,0.2049479166666666,0.21200712,0.6119389709102638,121.00419114245348,2120931.8,1.094129,0.08219494,-0.00037844636752617627,1843.8716696745455
all_another_words_sounds\it-IT_Sto leggendo un libro._it-IT_FrancescaV3Voice.wav,0,0.0073143180591638,0.5074768,0.1741866028708134,0.085523784,0.7442341993893024,204.6048890332027,469614.94,0.28404924,0.03231908,-9.460659787093953e-05,7270.073564673452
all_another_words_sounds\en-US_I’m going for a run._en-US_EmmaExpressive.wav,0,0.0097698132590492,0.4366455,0.1232982673267326,0.09884237,0.4938408413859825,240.05123672258088,388009.1,0.4584932,0.016821297,-0.000188284793172704,3341.943209485314
all_another_words_sounds\en-US_I need a coffee break._en-US_MichaelExpressive.wav,0,0.0115328301082957,0.60775757,0.1084161931818181,0.107391015,0.5439681823799847,135.52238841779572,498841.7,0.5006199,0.019247958,-0.0002151633820062934,2968.3653157458443
all_sounds\nl-NL_Goedemorgen_nl-NL_MerelV3Voice.wav,1,0.0135441959265506,0.494812,0.0621818181818181,0.11637954,0.3459072395230121,162.71263461828684,343206.25,0.4320399,0.0023756356,-0.00019265796648159432,2894.9710190700534
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_MichaelExpressive.wav,0,0.0208843626627107,0.66000366,0.1679052337398374,0.14451423,0.7026635148198909,170.2835130357531,1010087.8,0.67191774,0.02517797,-0.00024877731694981497,2623.9530440960566
all_sounds\it-IT_Che fai__it-IT_FrancescaV2Voice.wav,1,0.0046539742704128,0.49090576,0.2861386138613861,0.06822004,0.3248903139860025,183.5532876263494,158839.95,0.29629803,0.07170681,-0.00010882745033496716,8847.781987224029
all_another_words_sounds\ja-JP_今日はどうでしたか__ja-JP_EmiVoice.wav,0,0.0414988856161794,0.83917236,0.1832986472424558,0.20371275,0.5088356777090408,260.2609057632971,2451091.0,1.022338,0.29293847,-0.00035682849544029004,1774.6416220335584
all_another_words_sounds\en-GB_How's your day been__en-GB_JamesV3Voice.wav,0,0.0042621717636907,0.52093506,0.1346418732782369,0.06528531,0.4674943971192498,127.5911398729013,190136.52,0.3001343,0.045002423,-0.00012205406471655551,6369.933685557841
all_another_words_sounds\en-US_The weather is amazing today._en-US_KevinV3Voice.wav,0,0.0057785440478804,0.4389038,0.1327864443249058,0.07601674,0.5148498891046553,108.41320472196122,330245.53,0.31948942,0.018143693,-0.00013202479497479003,4907.613966501138
all_sounds\ko-KR_어떻게 지내세요__ko-KR_JinV3Voice.wav,1,0.0015140173992901,0.2411499,0.273314606741573,0.038910374,0.6041866757401599,240.43551347792067,91068.484,0.16765809,0.038879924,-5.1520010901341605e-05,14732.547558888189
all_another_words_sounds\en-US_What's for dinner tonight__en-US_AllisonV3Voice.wav,0,0.009887874671746,0.4515381,0.1937174290677475,0.099437796,0.5821281570040459,231.57779720371013,524593.25,0.34118924,0.057271276,-0.0001237493146433998,7044.925883222263
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_DieterV3Voice.wav,0,0.0063800679582797,0.7765808,0.2806971055849979,0.07987533,0.8969481583903448,119.56926706860867,480781.53,0.6415841,0.06012697,-0.00017366836746443296,4355.494137283621
all_sounds\en-US_Good afternoon_en-US_KevinV3Voice.wav,1,0.0040067003918932,0.37606812,0.1278003246753246,0.0632985,0.338297909025171,104.55549169050425,151707.4,0.23239991,0.036014624,-0.00010124626431174657,6618.809452788669
all_sounds\de-DE_Guten Tag_de-DE_BirgitV3Voice.wav,1,0.0071765720483028,0.39318848,0.1895833333333333,0.08471465,0.3223007676475666,210.57955402851186,291015.5,0.276172,0.08336188,-0.00011380795795554985,8663.21308241029
all_another_words_sounds\en-US_What's for dinner tonight__en-US_AllisonVoice.wav,0,0.0074948361169331,0.559021,0.2192481744317597,0.08657272,0.6555022307027702,218.2198656209833,447741.22,0.37765926,0.23667692,-0.0001227662811437309,4918.684139476509
all_sounds\en-US_What’s up__en-US_AllisonV3Voice.wav,1,0.0054452294105163,0.5119934,0.2443309499489274,0.073791794,0.223522117580936,299.92133220236497,163774.36,0.25230402,0.0694939,-7.970618835701847e-05,11112.917742159987
all_another_words_sounds\ja-JP_公園に行きましょう_ja-JP_EmiVoice.wav,0,0.0661130252000762,0.83551025,0.159170731707317,0.25712454,0.6623382121245663,250.45731227091372,4163905.8,1.0722044,0.22245379,-0.00039150380813110985,1569.4588949827598
all_sounds\en-AU_Hello_en-AU_HeidiExpressive.wav,1,0.0331325283590352,0.9489136,0.1189563679245283,0.18202342,0.2806256887361592,239.4831331902517,690541.0,1.1880898,0.15940772,-0.00039266159847169797,1729.277639004969
all_sounds\it-IT_Buongiorno_it-IT_FrancescaV2Voice.wav,1,0.0053196971896041,0.3397522,0.0944881889763779,0.07293625,0.4027693659263564,177.5042171626714,228299.83,0.19095446,0.034508873,-8.445306077109521e-05,8399.410528697346
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_BirgitVoice.wav,0,0.0213840826822243,0.7711792,0.1856914014055394,0.14623298,0.6011802631514781,193.42574531988186,1271296.4,0.67112803,0.2230539,-0.0002273322761732108,2703.0715489057125
all_another_words_sounds\fr-CA_Le hockey est mon sport préféré._fr-CA_LouiseV3Voice.wav,0,0.0082451120007179,0.47003174,0.2021343873517786,0.0908026,0.794748700724657,212.58481960142254,640825.6,0.36747658,0.018655306,-0.00013791369222586705,5592.066411628593
all_sounds\de-DE_Was gibt’s__de-DE_DieterVoice.wav,1,0.0065657405174377,0.7680969,0.3436395065608549,0.08102926,0.2893593290382196,92.99320817133837,256756.52,0.5316995,0.32439768,-0.00012497285556520952,4587.987801781846
all_another_words_sounds\en-US_Let's meet for lunch._en-US_EmilyV3Voice.wav,0,0.005121078701387,0.4790039,0.2649104683195592,0.07156172,0.395200228158559,204.11951630647135,228428.42,0.35736778,0.028886596,-0.0001284339641216068,6503.938382949054
all_sounds\de-DE_Servus_de-DE_DieterV3Voice.wav,1,0.0046684283714789,0.42214966,0.3638798701298701,0.0683259,0.3568193283647186,127.56894658610719,176686.7,0.4929133,0.08856577,-9.44457648341805e-05,7067.823972492786
all_sounds\en-US_Good evening_en-US_AllisonV3Voice.wav,1,0.0100160633433948,0.49084473,0.098595041322314,0.10008028,0.3317384241636968,235.06025216253727,372322.78,0.24665028,0.031510014,-0.00010824344841451467,7435.304228590706
all_another_words_sounds\it-IT_Vado a fare una passeggiata._it-IT_FrancescaVoice.wav,0,0.0114078152990345,0.67456055,0.210733865538136,0.10680737,0.7647159513798193,188.62914342007699,910902.8,0.5733828,0.16660704,-0.00018322936204789636,3334.5442108167963
all_sounds\fr-CA_Allô_fr-CA_LouiseV3Voice.wav,1,0.0067010784428839,0.4017334,0.1696969696969697,0.08186012,0.2290014699431354,208.18157506129177,210594.2,0.31185114,0.030282527,-0.0001296564656521013,6073.34471034281
all_sounds\de-DE_Grüß Gott_de-DE_BirgitV2Voice.wav,1,0.0079238774045406,0.63464355,0.3020030816640986,0.08901617,0.3211756973453682,199.8275545064188,315963.0,0.3545241,0.11305762,-0.0001101781174747492,8617.620312819452
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_BirgitV3Voice.wav,0,0.0123192238085197,0.6758728,0.1937026515151515,0.110992,0.7033872615686745,208.6532527817478,799289.8,0.45699272,0.04360347,-0.0001758799479025886,4667.786234117191
all_sounds\en-GB_Hello_en-GB_JamesV3Voice.wav,1,0.0031674871236188,0.307312,0.1213463751438435,0.056280434,0.2255770717126382,103.98381619728633,84558.8,0.2596143,0.062085725,-0.00011241037745576296,8136.989189993427
all_sounds\en-US_Good evening_en-US_MichaelExpressive.wav,1,0.0131796615464346,0.47573853,0.0662388392857142,0.11480271,0.3545779941038386,137.94444244246571,362773.44,0.47679046,0.038287632,-0.00020350519074744918,2829.0162211405313
all_sounds\it-IT_Saluti_it-IT_FrancescaV2Voice.wav,1,0.0025185169527502,0.2824402,0.2625214408233276,0.050184827,0.3054151087508288,189.63432551687282,90212.164,0.21227844,0.05785738,-3.971386904529371e-05,12917.904642107795
all_sounds\fr-CA_Bonne nuit_fr-CA_LouiseV3Voice.wav,1,0.0089163641496138,0.43225098,0.1277272727272727,0.0944265,0.3506853807916067,216.17027222925907,361570.6,0.23596404,0.023746857,-0.00010144799519351708,7125.587147768042
all_another_words_sounds\it-IT_Vado a fare una passeggiata._it-IT_FrancescaV2Voice.wav,0,0.0074854318600448,0.53634644,0.2161492978566149,0.08651839,0.8792264705611075,189.18641810073592,622251.7,0.41705242,0.031673428,-0.0001444426473235592,5184.849548323189
all_another_words_sounds\en-US_The weather is amazing today._en-US_AllisonExpressive.wav,0,0.0266305330921621,0.66064453,0.1489545036764706,0.16318865,0.6658664225585266,255.78934290674965,1424147.8,0.6153673,0.02163757,-0.00022331257465038796,3065.047634083529
all_another_words_sounds\en-US_What's up with the traffic__en-US_EmmaExpressive.wav,0,0.0041169159942203,0.42803955,0.2488425925925926,0.0641632,0.5216337578972698,244.73013452572303,174835.14,0.36916772,0.044209577,-0.00012197152005863605,6304.04494264458
all_another_words_sounds\en-AU_That's a ripper!_en-AU_JackExpressive.wav,0,0.0308960761342729,0.9356079,0.2043340773809523,0.1757728,0.4588211592114984,136.15744059267536,1020598.6,1.0652759,0.109284334,-0.00037555748431343717,1660.7142907063194
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_DieterV2Voice.wav,0,0.0075656983759496,0.7123108,0.3224025974025974,0.08698102,0.9936536020056976,125.0379481334576,572680.7,0.6328626,0.06712785,-0.00018072220128696498,4550.524543023068
all_sounds\en-US_Good morning_en-US_KevinV3Voice.wav,1,0.0055108184043807,0.443573,0.1067676767676767,0.07423489,0.23234422723854,110.83789289058,167686.38,0.22842975,0.021764997,-0.00010972545801833526,5816.599155879673
all_sounds\de-DE_Hallo_de-DE_DieterVoice.wav,1,0.0046372551344153,0.70648193,0.067535678166086,0.0680974,0.1948776682319625,83.92952112076928,126775.93,0.3450938,0.43063945,-0.00014347351942825995,2274.064923583582
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_BirgitV2Voice.wav,0,0.0097060134290982,0.5486145,0.2214321990858303,0.0985191,0.7307141094132938,215.94896431887392,587097.5,0.4204892,0.06795363,-0.0001615350879315941,5412.095706463445
all_another_words_sounds\en-US_I’m going for a run._en-US_AllisonV2Voice.wav,0,0.0141665935516357,0.43356323,0.1063352272727272,0.1190235,0.5622043420927902,243.16656062892957,765974.25,0.3853385,0.024202403,-0.00016778245261610136,4308.895230654146
all_sounds\pt-BR_Tudo bem__pt-BR_IsabelaV3Voice.wav,1,0.0071573709570561,0.3640442,0.0495327102803738,0.084601246,0.3530404692486532,179.13283670892105,258813.78,0.24869154,0.0047883214,-0.00011144193573655288,4957.524751598556
all_another_words_sounds\en-US_I'm working from home._en-US_AllisonExpressive.wav,0,0.0271110784439813,0.7654419,0.1178571428571428,0.16465442,0.532707066691406,238.01814753926735,1119362.8,0.58757406,0.01761156,-0.00025327689926916427,2394.938492048147
all_sounds\en-GB_How’s it going__en-GB_CharlotteV3Voice.wav,1,0.0073187525935737,0.4859619,0.2554752066115702,0.08554971,0.4509160282964012,224.34146312341065,326456.84,0.35675338,0.06513211,-0.000124718427705582,6951.835523977341
all_another_words_sounds\en-AU_It's time for brekky._en-AU_HeidiExpressive.wav,0,0.0196397181214957,0.94314575,0.3148572198275862,0.14014177,0.6635715076286065,189.75490825390278,895847.2,0.86197776,0.13895392,-0.0002243586730724612,3174.992843553198
all_sounds\en-US_Good morning_en-US_AllisonExpressive.wav,1,0.032538928847382,0.7251587,0.0761435688405797,0.1803855,0.3690646565111858,245.10008157395836,882853.6,0.6193679,0.011412208,-0.00026621528354527996,2100.3341776538123
all_another_words_sounds\es-US_Qué haces este fin de semana__es-US_SofiaVoice.wav,0,0.0147789515496313,0.6609802,0.2608501594048884,0.12156871,0.8264226292155215,178.45946183561404,1068158.1,0.6189469,0.18391208,-0.0001785058089894798,3425.5384134904075
all_sounds\de-DE_Guten Tag_de-DE_BirgitVoice.wav,1,0.0151597521858091,0.75949097,0.0984102662325225,0.12312494,0.3067256568333991,181.95548825024184,607873.9,0.47048417,0.30386287,-0.00019243532277612072,2505.40525541071
all_another_words_sounds\fr-CA_Je vais prendre un café._fr-CA_LouiseV3Voice.wav,0,0.0066211322476598,0.48620605,0.1918539325842696,0.08137034,0.5876258801802461,214.1358939744623,398262.34,0.3258236,0.025975298,-0.00012534257102621592,6330.287619191969
all_sounds\de-DE_Servus_de-DE_BirgitV3Voice.wav,1,0.0084470331815302,0.61499023,0.3545045045045045,0.09190775,0.2873066307708563,186.54382131977405,316841.4,0.37574932,0.09962779,-0.0001056996395919667,9157.117689678798
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_DieterVoice.wav,0,0.0110304018369948,0.76535034,0.2416276839365054,0.10502572,0.9333540625411608,95.51251703779904,865726.06,0.7580744,0.16435131,-0.0002520433473762109,2663.56259773982
all_another_words_sounds\ko-KR_고양이 너무 귀여워요._ko-KR_JinV3Voice.wav,0,0.0023201298404049,0.24319458,0.0803571428571428,0.048167728,0.6218546447052958,235.63159346380962,153669.61,0.1558034,0.097873844,-6.425911809423534e-05,11896.157212772696
all_another_words_sounds\it-IT_Ci vediamo domani._it-IT_FrancescaVoice.wav,0,0.0161633181693116,0.8157654,0.0996494469958422,0.12713504,0.5523306714003434,193.267959457078,913615.3,0.54797274,0.21751317,-0.0001925261190462371,2799.175250934128
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_ErikaV3Voice.wav,0,0.0080319938401724,0.6752014,0.3445905334335086,0.089621395,1.0461814948759425,159.62886993368005,656832.3,0.6341355,0.06019483,-0.0001732640887644176,4522.255479581757
all_sounds\pt-BR_E aí__pt-BR_IsabelaV3Voice.wav,1,0.0075823607419263,0.40274048,0.0525133689839572,0.08707675,0.2300711766840025,166.41135689039962,217791.1,0.23294812,0.0031601244,-0.0001008971514031343,5976.721768992505
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_DieterVoice.wav,0,0.0150230514143524,0.79437256,0.1522403509636713,0.12256856,0.7182097798335958,101.20321527422412,936346.3,0.6936725,0.20968623,-0.00024905698184268105,2269.8250668636683
all_another_words_sounds\fr-FR_Quel temps fait-il aujourd'hui__fr-FR_ReneeVoice.wav,0,0.0133466937015013,0.714386,0.1534962175424248,0.11552789,0.6721180400714156,181.90342313579927,802160.5,0.47793713,0.21460067,-0.00015021681070764368,4000.6539903878697
all_another_words_sounds\en-GB_The match was thrilling._en-GB_JamesV3Voice.wav,0,0.0028556660534863,0.34057617,0.1991310160427807,0.053438433,0.5000001378708304,107.6873227927102,131239.75,0.28171492,0.059231047,-0.00010815231443117498,7559.26412377461
all_sounds\fr-FR_Coucou_fr-FR_ReneeV3Voice.wav,1,0.0022834142677397,0.25442505,0.1946640316205533,0.047785085,0.2831443264474709,170.67677552363676,70989.16,0.087168284,0.026177267,-3.723700060529509e-05,28587.715219465328
all_sounds\fr-FR_Ça va__fr-FR_ReneeVoice.wav,1,0.00463686745731,0.55929565,0.204168501394393,0.068094544,0.2529458192509893,186.49480958136996,145573.48,0.28659666,0.39568323,-8.053619673801304e-05,6336.130465798701
all_another_words_sounds\pt-BR_Como foi seu dia__pt-BR_IsabelaV3Voice.wav,0,0.0064282028939329,0.47161865,0.185491905354919,0.08017608,0.5420719197158935,185.26835825844242,317147.06,0.3117172,0.01666851,-0.00010222706015822968,6297.881436777695
all_sounds\en-US_Hi_en-US_AllisonV3Voice.wav,1,0.002349120214676,0.30847168,0.1638477801268499,0.04846772,0.2600745761125645,193.66159301864764,68269.52,0.20957159,0.04425286,-8.269732760378015e-05,11338.82685869012
all_sounds\en-US_Yo_en-US_MichaelVoice.wav,1,0.004004464621601,0.39413452,0.0418856422114778,0.063280836,0.1842149528555295,124.65278954268595,117040.71,0.21975985,0.42194837,-9.756134960258651e-05,2946.6890349071987
all_another_words_sounds\en-US_I need a coffee break._en-US_MichaelVoice.wav,0,0.0098628409011041,0.6123352,0.1033440012095859,0.099311836,0.5870096315290063,125.91981380393015,601171.6,0.42749882,0.20367633,-0.00017870993023945736,2737.820024368581
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_BirgitV3Voice.wav,0,0.0176308756681473,0.74591064,0.2211245401996847,0.13278131,0.6129103668579544,212.22228142205412,1030716.06,0.44672453,0.04341663,-0.00017123340178166124,4549.688039279375
all_sounds\fr-FR_Quoi de neuf__fr-FR_NicolasV3Voice.wav,1,0.0083191549898398,0.5682678,0.241010101010101,0.091209404,0.5388037436632781,132.36762665860095,379514.75,0.26684684,0.032975137,-0.00010705724943178189,10271.217575818844
all_sounds\fr-FR_Coucou_fr-FR_NicolasV3Voice.wav,1,0.0012692805568567,0.23028564,0.1289952153110047,0.035626963,0.3491089286513367,134.08049251107428,40753.05,0.08888984,0.020528678,-3.853748285027173e-05,24370.365076676335
all_sounds\en-US_Howdy_en-US_MichaelVoice.wav,1,0.0062797749531247,0.74057007,0.0582107843137254,0.07924503,0.1681362613412596,131.87478967069197,173161.56,0.2728548,0.45102257,-0.00011756773056555225,2984.8409358527265
all_another_words_sounds\en-US_I'm working from home._en-US_AllisonV2Voice.wav,0,0.0119675029407848,0.40234375,0.1258741258741259,0.10939608,0.5439726652321785,239.68162079354332,630882.2,0.32829884,0.030866103,-0.00014188172472407053,5367.867607421016
all_sounds\ja-JP_お元気ですか？_ja-JP_EmiV3Voice.wav,1,0.0109665709656554,0.5343628,0.2079693034238488,0.1047214,0.4796801761674368,211.64072831937614,570698.06,0.41708612,0.05918688,-0.00014459803711338744,6633.1538581680115
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_BirgitVoice.wav,0,0.0148877361038039,0.7069702,0.1012371659970665,0.12201531,0.396130577551141,165.93095199508954,717188.4,0.51068807,0.270224,-0.0002040901457456595,2555.285973908438
all_sounds\es-US_Buenos días_es-US_SofiaVoice.wav,1,0.0281878478151418,0.6861267,0.1844085833304162,0.16789237,0.3863803011892084,191.86982722238685,1236852.2,0.6400887,0.2816107,-0.00019245377862641815,3003.067169900733
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_DieterV3Voice.wav,0,0.0058087653985328,0.6954651,0.2470258136924803,0.07621526,0.608580154264495,125.12347967631405,317990.78,0.562791,0.07117749,-0.00016762873068280394,4802.376564893698
all_another_words_sounds\pt-BR_Estou lendo um livro ótimo. _pt-BR_IsabelaV3Voice.wav,0,0.0098809617938417,0.42630005,0.1397095959595959,0.09940302,0.8345617266678511,184.4099770061396,721238.1,0.3643757,0.011116255,-0.0001333090914775365,4321.657921135397
all_sounds\pt-BR_Tudo bem__pt-BR_IsabelaVoice.wav,1,0.010470500327051,0.6626892,0.0360846121941103,0.10232546,0.2782685076686941,172.00574968279693,348978.28,0.3255325,0.35341355,-0.0001419293636760203,2272.6706780365375
all_sounds\en-US_How’s it going__en-US_AllisonVoice.wav,1,0.0070897180693181,0.5376587,0.1769432947645086,0.084200464,0.5149019104657366,227.30629793861644,360465.7,0.30785108,0.26546547,-0.00010378919077846807,5493.631487744317
all_another_words_sounds\fr-FR_J'ai regardé la télé hier soir._fr-FR_NicolasV3Voice.wav,0,0.0101571022090107,0.57077026,0.1751631143975641,0.10078245,0.6848276880396655,128.32342211768383,717357.3,0.4062876,0.017014619,-0.00015557428470924366,5095.327586006755
all_sounds\de-DE_Hi_de-DE_BirgitVoice.wav,1,0.0068144709753001,0.6072998,0.0766292306516922,0.08254981,0.106155647692919,188.99162287686877,137003.92,0.18066819,0.5858056,-6.724113720539948e-05,4815.724588237029
all_sounds\en-US_Good afternoon_en-US_MichaelExpressive.wav,1,0.0131849172440442,0.48388672,0.0832741477272727,0.11482559,0.4813450131667357,141.0359884563846,456239.97,0.5356476,0.011192801,-0.00023122256197989069,2555.9907060211235
all_sounds\de-DE_Guten Nacht_de-DE_BirgitVoice.wav,1,0.0179968886022556,0.746521,0.1030995738086013,0.13415249,0.2694132250439137,185.55921928649988,713476.56,0.4145611,0.3130197,-0.00016992773004323404,3306.910122621283
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_BirgitV2Voice.wav,0,0.0128791542319984,0.70996094,0.3042735042735042,0.113486364,0.950848103781692,207.87355886198165,1018401.8,0.53697824,0.06438885,-0.00018869430661698519,4902.996769435558
all_sounds\de-DE_Guten Tag_de-DE_DieterV3Voice.wav,1,0.0036556268667245,0.5376892,0.1523944805194805,0.060461782,0.3527106445845732,150.18403578035614,138356.06,0.29563257,0.072440095,-0.0001120133753094774,7937.886124315372
all_sounds\en-GB_How are you__en-GB_CharlotteV3Voice.wav,1,0.0084316236028685,0.39193726,0.1859013867488443,0.091823876,0.3871268875198808,208.61752252067785,336208.88,0.31491113,0.06302142,-0.00012941796027165494,6538.040794362123
all_another_words_sounds\it-IT_Il film era bellissimo._it-IT_FrancescaVoice.wav,0,0.00955373726238,0.51516724,0.2027168934468351,0.09774322,0.744262473182412,193.6533758890634,656793.06,0.4296851,0.18854886,-0.00012197951187563524,4550.5555296953535
all_another_words_sounds\en-US_I'm working from home._en-US_LisaExpressive.wav,0,0.0323946242238961,0.8703613,0.1063112745098039,0.17998508,0.536090830600783,175.50308381564295,1299291.2,0.7799401,0.010112559,-0.00033796006207536367,1677.2941356174674
all_another_words_sounds\en-US_The game was intense!_en-US_LisaExpressive.wav,0,0.0362896897377224,0.8718872,0.2861238532110092,0.19049853,0.5291537726746842,192.31665498130084,1555406.1,0.9054219,0.045366514,-0.00029300264295835176,2635.838659871451
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_BirgitV2Voice.wav,0,0.0177657078769541,0.7504883,0.2143457698370993,0.13328807,0.6139544952205997,211.01229415138508,1038590.8,0.45034558,0.042975985,-0.00017328807511705096,4502.527210282097
all_another_words_sounds\it-IT_La cena è pronta._it-IT_FrancescaV2Voice.wav,0,0.0047712438494049,0.37539673,0.1432782369146005,0.06907419,0.5499130621563924,196.6576676051238,266030.22,0.27748802,0.03404648,-0.00010153267583981414,6925.012270637953
all_another_words_sounds\en-US_The weather is amazing today._en-US_EmmaExpressive.wav,0,0.0073996402599193,0.40283203,0.1476273148148148,0.08602116,0.6331308618538632,219.22448429750617,392806.94,0.47729605,0.0171481,-0.00015270385755532763,4555.01525227591
all_another_words_sounds\pt-BR_Vamos almoçar fora__pt-BR_IsabelaVoice.wav,0,0.0183587487203289,0.78479004,0.2238534147695724,0.13549446,0.6997421818926939,165.24551568173274,1269701.4,0.67439187,0.19483048,-0.00023050974321516787,2603.6486397823096
all_another_words_sounds\en-GB_I'm heading to the pub._en-GB_CharlotteV3Voice.wav,0,0.0059954157742587,0.44854736,0.1895454545454545,0.07743007,0.5145175834231995,205.73784892841618,324158.22,0.3486765,0.05384337,-0.00013438007535451006,5976.687232188176
all_sounds\pt-BR_Alô_pt-BR_IsabelaV3Voice.wav,1,0.0084124502343443,0.4697876,0.0536050156739811,0.09171941,0.2387188046601214,154.68371805953706,247319.95,0.30496797,0.00228947,-0.00013976272867379392,3872.7167702768224
all_sounds\en-US_Hi_en-US_AllisonV2Voice.wav,1,0.0024671129142003,0.34283447,0.1706131078224101,0.04967004,0.2601416804588372,201.03772667833243,71699.44,0.20813218,0.04663692,-8.269982259887795e-05,11301.326936792455
all_sounds\de-DE_Hallo_de-DE_DieterV2Voice.wav,1,0.0040247888276071,0.39846802,0.1104978354978355,0.063441224,0.2392142266530382,149.5862056315296,114245.17,0.31631154,0.08808306,-0.0001305092884997908,7432.586805337484
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_DieterVoice.wav,0,0.0087804688226442,0.70584106,0.1579079880979629,0.09370416,0.7164843304341731,91.54854608958475,589292.56,0.65730894,0.19283193,-0.00022675646361328589,2606.057384585407
all_another_words_sounds\en-US_The weather is amazing today._en-US_EmilyV3Voice.wav,0,0.0083656055070621,0.62316895,0.1636904761904762,0.091463685,0.5112612510140371,195.2776420922767,474922.0,0.44533882,0.012728641,-0.00016577524475126594,4297.755313485594
all_another_words_sounds\fr-CA_Le film était vraiment bon._fr-CA_LouiseV3Voice.wav,0,0.0102444990225315,0.4128723,0.1545454545454545,0.10121511,0.7318901356046836,211.6949427551817,678529.06,0.32130417,0.020812523,-0.00013090790676300156,5391.441128625106
